arm_family,arm_id,candidate_test_budget,expected_model_runtime,ground_truth_available_to_runner,protocol_commit,protocol_tag,representation_condition,row_id,scenario_id,schema_version,scored,sequence,snapshot_path,snapshot_reference,top_k,trial_number
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r05359,ow14-s0217,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5359,model-facing/minimal-candidate-snapshots/ow14-s0217.json,"{""candidate_input_sha256"": ""5de2c42d9ef41e002af71c2a03f34f56fa439f0ae618927ff2a5042b22485b5a"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0217.json"", ""snapshot_sha256"": ""e58e7a70b3062840f159fcc0ff495b6e937aa075715db26682600176676f5531""}",4,4
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r05360,ow14-s0217,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5360,model-facing/enriched-candidate-snapshots/ow14-s0217.json,"{""candidate_input_sha256"": ""5ad64174b2e07cd71e6976c57e21afa55be8b4028587dbda359803e042d4ab3a"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0217.json"", ""snapshot_sha256"": ""932d99a822f5c7af6d32f04e97b0c417e13aad97fbe104c4b50fa51fa8225b4d""}",4,4
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r05361,ow14-s0217,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5361,model-facing/minimal-candidate-snapshots/ow14-s0217.json,"{""candidate_input_sha256"": ""5de2c42d9ef41e002af71c2a03f34f56fa439f0ae618927ff2a5042b22485b5a"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0217.json"", ""snapshot_sha256"": ""e58e7a70b3062840f159fcc0ff495b6e937aa075715db26682600176676f5531""}",4,5
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r05362,ow14-s0217,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5362,model-facing/enriched-candidate-snapshots/ow14-s0217.json,"{""candidate_input_sha256"": ""5ad64174b2e07cd71e6976c57e21afa55be8b4028587dbda359803e042d4ab3a"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0217.json"", ""snapshot_sha256"": ""932d99a822f5c7af6d32f04e97b0c417e13aad97fbe104c4b50fa51fa8225b4d""}",4,5
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r05363,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5363,model-facing/minimal-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""643bfda24ec94ab81195922c8c8c5072cdaa3b83d4726621fdfb09061ba74403"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""a7bcaa5448980891022736c98d8c0a31575e92c845309e8b4aa219f5704fad85""}",4,1
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r05364,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5364,model-facing/enriched-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""596c131924c59604d3e603164642ddb90fb7d0ccff001895602658179f0c365a"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""49566de8a4cb921f867fc0bbf90d4d79b20ca4cee2a8f44eacf2374a9e773a16""}",4,1
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r05365,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5365,model-facing/minimal-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""643bfda24ec94ab81195922c8c8c5072cdaa3b83d4726621fdfb09061ba74403"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""a7bcaa5448980891022736c98d8c0a31575e92c845309e8b4aa219f5704fad85""}",4,2
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r05366,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5366,model-facing/enriched-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""596c131924c59604d3e603164642ddb90fb7d0ccff001895602658179f0c365a"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""49566de8a4cb921f867fc0bbf90d4d79b20ca4cee2a8f44eacf2374a9e773a16""}",4,2
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r05367,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5367,model-facing/minimal-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""643bfda24ec94ab81195922c8c8c5072cdaa3b83d4726621fdfb09061ba74403"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""a7bcaa5448980891022736c98d8c0a31575e92c845309e8b4aa219f5704fad85""}",4,3
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r05368,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5368,model-facing/enriched-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""596c131924c59604d3e603164642ddb90fb7d0ccff001895602658179f0c365a"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""49566de8a4cb921f867fc0bbf90d4d79b20ca4cee2a8f44eacf2374a9e773a16""}",4,3
qwen,qwen_minimal,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,minimal,ow14-1-r05369,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5369,model-facing/minimal-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""643bfda24ec94ab81195922c8c8c5072cdaa3b83d4726621fdfb09061ba74403"", ""path"": ""model-facing/minimal-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""a7bcaa5448980891022736c98d8c0a31575e92c845309e8b4aa219f5704fad85""}",4,4
qwen,qwen_enriched,4,"{""model_file_sha256"": {""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db"", ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}, ""model_identifier"": ""Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M"", ""prompt_version"": ""llm-candidate-ranking-v1"", ""provider"": ""local llama.cpp"", ""runtime"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""settings"": {""context_size_tokens"": 4096, ""max_output_tokens"": 768, ""model_files"": [{""filename"": ""qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf"", ""sha256"": ""dfce12e3862a5283ccfb88221b48480e58745165de856439950d0f22590580db""}, {""filename"": ""qwen2.5-7b-instruct-q4_k_m-00002-of-00002.gguf"", ""sha256"": ""539cf93f78e887edea1c04e2d7d8cdaca9d01dae9c9025bcb8accbe29df3d72a""}], ""process_policy"": ""one scored command invocation per scheduled trial; non-scored warm-up must not use final snapshots"", ""runtime"": ""llama.cpp"", ""runtime_executable"": ""llama-completion.exe"", ""runtime_executable_sha256"": ""2272eaaf8bb9477257790835d7b25aaf8fd22941e44ac3fcc9f2df389d1ef7b4"", ""seed"": 42, ""temperature"": 0.0, ""threads"": 8, ""timeout_seconds"": 300, ""top_p"": 1.0}}",False,08e72f32c9de7e0fb80f3ccfd64c85b6fe99ddb3,evaluation-protocol-v1.4.1-ready,enriched,ow14-1-r05370,ow14-s0218,owasp-xss-v14-1-immutable-execution-schedule-v1,True,5370,model-facing/enriched-candidate-snapshots/ow14-s0218.json,"{""candidate_input_sha256"": ""596c131924c59604d3e603164642ddb90fb7d0ccff001895602658179f0c365a"", ""path"": ""model-facing/enriched-candidate-snapshots/ow14-s0218.json"", ""snapshot_sha256"": ""49566de8a4cb921f867fc0bbf90d4d79b20ca4cee2a8f44eacf2374a9e773a16""}",4,4
