scenario_id,arm_id,trial_number,rank,candidate_id,action_path,parameter_name,ground_truth_vulnerable,within_top_k,model_identifier,provider,provider_failed,validation_error_count,latency_ms
x13-004,proprietary_gpt,4,5,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:kind,/suite-v13/x13-004/west,kind,False,False,gpt-5.6-luna,,True,1,
x13-010,local_qwen,3,7,query:http://127.0.0.1:4395/suite-v13/x13-010/south?code=sample&view=sample&page=sample:view,/suite-v13/x13-010/south,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,98624
x13-010,local_qwen,2,6,query:http://127.0.0.1:4395/suite-v13/x13-010/south?code=sample&view=sample&page=sample:page,/suite-v13/x13-010/south,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,137596
x13-020,proprietary_gpt,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-020/iris:query,/suite-v13/x13-020/iris,query,False,True,gpt-5.6-luna,,True,1,
x13-021,local_qwen,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,136688
x13-011,proprietary_gpt,4,5,query:http://127.0.0.1:4395/suite-v13/x13-011/east?line=sample&page=sample:line,/suite-v13/x13-011/east,line,True,False,gpt-5.6-luna,,True,1,
x13-001,local_qwen,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-001/dune:line,/suite-v13/x13-001/dune,line,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,122794
x13-003,proprietary_gpt,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-003/atlas:word,/suite-v13/x13-003/atlas,word,False,True,gpt-5.6-luna,,True,1,
x13-009,local_qwen,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-009/xenon:entry,/suite-v13/x13-009/xenon,entry,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,78633
x13-012,proprietary_gpt,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-012/juno:text,/suite-v13/x13-012/juno,text,False,True,gpt-5.6-luna,,True,1,
x13-024,local_qwen,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,54288
x13-021,local_qwen,5,2,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:name,/suite-v13/x13-021/mesa,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,96683
x13-008,proprietary_gpt,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,/suite-v13/x13-008/umber,line,False,True,gpt-5.6-luna,,True,1,
x13-012,local_qwen,1,6,query:http://127.0.0.1:4395/suite-v13/x13-012/west?slot=sample&page=sample&mode=sample:mode,/suite-v13/x13-012/west,mode,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,194502
x13-007,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,105020
x13-010,local_qwen,4,7,query:http://127.0.0.1:4395/suite-v13/x13-010/south?code=sample&view=sample&page=sample:view,/suite-v13/x13-010/south,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,177904
x13-019,proprietary_gpt,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-019/grove:search,/suite-v13/x13-019/grove,search,False,True,gpt-5.6-luna,,True,1,
x13-017,local_qwen,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-017/amber:tone,/suite-v13/x13-017/amber,tone,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,59964
x13-022,local_qwen,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,104420
x13-022,proprietary_gpt,4,6,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,False,gpt-5.6-luna,,True,1,
x13-003,local_qwen,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-003/brook:note,/suite-v13/x13-003/brook,note,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,74684
x13-016,local_qwen,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:memo,/suite-v13/x13-016/yonder,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,103785
x13-002,proprietary_gpt,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-002/lumen:query,/suite-v13/x13-002/lumen,query,False,True,gpt-5.6-luna,,True,1,
x13-007,local_qwen,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,116775
x13-015,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/stone:title,/suite-v13/x13-015/stone,title,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,153231
x13-003,local_qwen,5,6,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:view,/suite-v13/x13-003/west,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,103034
x13-012,deterministic_structural,1,7,query:http://127.0.0.1:4395/suite-v13/x13-012/west?slot=sample&page=sample&mode=sample:page,/suite-v13/x13-012/west,page,False,False,deterministic_structural,deterministic,False,0,
x13-018,proprietary_gpt,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-018/cedar:query,/suite-v13/x13-018/cedar,query,False,True,gpt-5.6-luna,,True,1,
x13-020,local_qwen,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-020/juniper:text,/suite-v13/x13-020/juniper,text,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,136984
x13-013,local_qwen,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:code,/suite-v13/x13-013/larch,code,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,79763
x13-008,proprietary_gpt,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:line,/suite-v13/x13-008/umber,line,False,True,gpt-5.6-luna,,True,1,
x13-005,proprietary_gpt,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-005/krypton:title,/suite-v13/x13-005/krypton,title,False,True,gpt-5.6-luna,,True,1,
x13-024,local_qwen,4,3,query:http://127.0.0.1:4395/suite-v13/x13-024/east?item=sample&view=sample:item,/suite-v13/x13-024/east,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,74570
x13-005,local_qwen,2,6,query:http://127.0.0.1:4395/suite-v13/x13-005/south?memo=sample&ref=sample&view=sample:ref,/suite-v13/x13-005/south,ref,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,153160
x13-005,proprietary_gpt,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-005/harbor:comment,/suite-v13/x13-005/harbor,comment,True,True,gpt-5.6-luna,,True,1,
x13-016,local_qwen,3,5,get-form:http://127.0.0.1:4395/suite-v13/x13-016/yonder:slot,/suite-v13/x13-016/yonder,slot,True,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,87225
x13-008,local_qwen,1,4,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,/suite-v13/x13-008/south,mode,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,134519
x13-020,local_qwen,4,6,query:http://127.0.0.1:4395/suite-v13/x13-020/south?ref=sample&page=sample&mode=sample:page,/suite-v13/x13-020/south,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,158276
x13-019,proprietary_gpt,5,6,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:view,/suite-v13/x13-019/south,view,False,False,gpt-5.6-luna,,True,1,
x13-018,proprietary_gpt,3,2,get-form:http://127.0.0.1:4395/suite-v13/x13-018/dune:text,/suite-v13/x13-018/dune,text,False,True,gpt-5.6-luna,,True,1,
x13-003,local_qwen,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-003/delta:line,/suite-v13/x13-003/delta,line,True,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,108237
x13-007,deterministic_structural,1,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,/suite-v13/x13-007/east,view,False,False,deterministic_structural,deterministic,False,0,
x13-011,proprietary_gpt,2,6,query:http://127.0.0.1:4395/suite-v13/x13-011/east?line=sample&page=sample:page,/suite-v13/x13-011/east,page,False,False,gpt-5.6-luna,,True,1,
x13-006,local_qwen,2,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,/suite-v13/x13-006/detail,ref,True,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,165614
x13-019,proprietary_gpt,4,6,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:view,/suite-v13/x13-019/south,view,False,False,gpt-5.6-luna,,True,1,
x13-022,local_qwen,5,5,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:page,/suite-v13/x13-022/east,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,90196
x13-014,proprietary_gpt,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/raven:memo,/suite-v13/x13-014/raven,memo,False,True,gpt-5.6-luna,,True,1,
x13-019,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-019/field:comment,/suite-v13/x13-019/field,comment,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,133272
x13-001,local_qwen,3,4,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,52521
x13-021,proprietary_gpt,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,True,gpt-5.6-luna,,True,1,
x13-001,proprietary_gpt,2,3,get-form:http://127.0.0.1:4395/suite-v13/x13-001/dune:line,/suite-v13/x13-001/dune,line,False,True,gpt-5.6-luna,,True,1,
x13-013,local_qwen,2,5,query:http://127.0.0.1:4395/suite-v13/x13-013/south?view=sample:view,/suite-v13/x13-013/south,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,105225
x13-016,proprietary_gpt,5,1,get-form:http://127.0.0.1:4395/suite-v13/x13-016/valley:search,/suite-v13/x13-016/valley,search,False,True,gpt-5.6-luna,,True,1,
x13-023,local_qwen,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,134603
x13-015,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-015/thistle:comment,/suite-v13/x13-015/thistle,comment,False,True,deterministic_structural,deterministic,False,0,
x13-007,local_qwen,4,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,/suite-v13/x13-007/east,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,107006
x13-007,proprietary_gpt,2,4,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:ref,/suite-v13/x13-007/east,ref,False,True,gpt-5.6-luna,,True,1,
x13-004,proprietary_gpt,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-004/field:query,/suite-v13/x13-004/field,query,False,True,gpt-5.6-luna,,True,1,
x13-016,proprietary_gpt,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-016/walnut:query,/suite-v13/x13-016/walnut,query,False,True,gpt-5.6-luna,,True,1,
x13-002,proprietary_gpt,5,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,True,gpt-5.6-luna,,True,1,
x13-022,local_qwen,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-022/quartz:comment,/suite-v13/x13-022/quartz,comment,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,120363
x13-013,proprietary_gpt,2,2,get-form:http://127.0.0.1:4395/suite-v13/x13-013/larch:memo,/suite-v13/x13-013/larch,memo,True,True,gpt-5.6-luna,,True,1,
x13-014,local_qwen,2,4,get-form:http://127.0.0.1:4395/suite-v13/x13-014/raven:memo,/suite-v13/x13-014/raven,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,131404
x13-020,local_qwen,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,158276
x13-004,proprietary_gpt,1,6,query:http://127.0.0.1:4395/suite-v13/x13-004/west?ref=sample&kind=sample:ref,/suite-v13/x13-004/west,ref,False,False,gpt-5.6-luna,,True,1,
x13-012,local_qwen,4,8,query:http://127.0.0.1:4395/suite-v13/x13-012/west?slot=sample&page=sample&mode=sample:slot,/suite-v13/x13-012/west,slot,True,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,192688
x13-003,proprietary_gpt,3,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,/suite-v13/x13-003/west,page,False,False,gpt-5.6-luna,,True,1,
x13-022,deterministic_structural,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,True,deterministic_structural,deterministic,False,0,
x13-008,proprietary_gpt,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-008/umber:memo,/suite-v13/x13-008/umber,memo,False,True,gpt-5.6-luna,,True,1,
x13-019,proprietary_gpt,3,3,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,True,gpt-5.6-luna,,True,1,
x13-012,local_qwen,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-012/garden:search,/suite-v13/x13-012/garden,search,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,192688
x13-006,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-006/lagoon:query,/suite-v13/x13-006/lagoon,query,False,True,deterministic_structural,deterministic,False,0,
x13-013,proprietary_gpt,5,5,query:http://127.0.0.1:4395/suite-v13/x13-013/south?view=sample:view,/suite-v13/x13-013/south,view,False,False,gpt-5.6-luna,,True,1,
x13-022,local_qwen,4,1,get-form:http://127.0.0.1:4395/suite-v13/x13-022/prism:line,/suite-v13/x13-022/prism,line,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,120363
x13-002,proprietary_gpt,4,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,True,gpt-5.6-luna,,True,1,
x13-007,local_qwen,3,5,query:http://127.0.0.1:4395/suite-v13/x13-007/east?ref=sample&view=sample:view,/suite-v13/x13-007/east,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,76327
x13-006,proprietary_gpt,5,8,query:http://127.0.0.1:4395/suite-v13/x13-006/detail?ref=sample&page=sample&mode=sample&kind=sample:ref,/suite-v13/x13-006/detail,ref,True,False,gpt-5.6-luna,,True,1,
x13-003,local_qwen,4,5,query:http://127.0.0.1:4395/suite-v13/x13-003/west?view=sample&page=sample:page,/suite-v13/x13-003/west,page,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,73743
x13-008,proprietary_gpt,1,6,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:mode,/suite-v13/x13-008/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-007,proprietary_gpt,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-007/prism:search,/suite-v13/x13-007/prism,search,True,True,gpt-5.6-luna,,True,1,
x13-014,local_qwen,5,5,query:http://127.0.0.1:4395/suite-v13/x13-014/east?page=sample&kind=sample:kind,/suite-v13/x13-014/east,kind,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,96733
x13-023,proprietary_gpt,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-023/willow:text,/suite-v13/x13-023/willow,text,False,True,gpt-5.6-luna,,True,1,
x13-019,local_qwen,1,5,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:kind,/suite-v13/x13-019/south,kind,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,134547
x13-020,proprietary_gpt,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-020/krypton:name,/suite-v13/x13-020/krypton,name,False,True,gpt-5.6-luna,,True,1,
x13-001,local_qwen,2,4,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,71701
x13-021,local_qwen,2,6,query:http://127.0.0.1:4395/suite-v13/x13-021/south?code=sample&view=sample:view,/suite-v13/x13-021/south,view,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,127849
x13-021,local_qwen,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-021/nectar:query,/suite-v13/x13-021/nectar,query,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,132461
x13-004,local_qwen,1,2,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:name,/suite-v13/x13-004/echo,name,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,132693
x13-021,proprietary_gpt,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-021/mesa:memo,/suite-v13/x13-021/mesa,memo,False,True,gpt-5.6-luna,,True,1,
x13-017,deterministic_structural,1,3,query:http://127.0.0.1:4395/suite-v13/x13-017/east?item=sample&line=sample:item,/suite-v13/x13-017/east,item,False,True,deterministic_structural,deterministic,False,0,
x13-004,proprietary_gpt,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,/suite-v13/x13-004/grove,item,False,True,gpt-5.6-luna,,True,1,
x13-011,deterministic_structural,1,1,get-form:http://127.0.0.1:4395/suite-v13/x13-011/cobalt:query,/suite-v13/x13-011/cobalt,query,False,True,deterministic_structural,deterministic,False,0,
x13-008,proprietary_gpt,4,5,query:http://127.0.0.1:4395/suite-v13/x13-008/south?item=sample&mode=sample:item,/suite-v13/x13-008/south,item,True,False,gpt-5.6-luna,,True,1,
x13-019,proprietary_gpt,3,5,query:http://127.0.0.1:4395/suite-v13/x13-019/south?code=sample&view=sample&kind=sample:kind,/suite-v13/x13-019/south,kind,False,False,gpt-5.6-luna,,True,1,
x13-002,local_qwen,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-002/olive:code,/suite-v13/x13-002/olive,code,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,85156
x13-002,proprietary_gpt,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-002/noble:name,/suite-v13/x13-002/noble,name,False,True,gpt-5.6-luna,,True,1,
x13-011,proprietary_gpt,1,5,query:http://127.0.0.1:4395/suite-v13/x13-011/east?line=sample&page=sample:line,/suite-v13/x13-011/east,line,True,False,gpt-5.6-luna,,True,1,
x13-014,local_qwen,4,5,query:http://127.0.0.1:4395/suite-v13/x13-014/east?page=sample&kind=sample:kind,/suite-v13/x13-014/east,kind,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,142486
x13-020,proprietary_gpt,1,4,get-form:http://127.0.0.1:4395/suite-v13/x13-020/lagoon:message,/suite-v13/x13-020/lagoon,message,False,True,gpt-5.6-luna,,True,1,
x13-011,proprietary_gpt,1,3,get-form:http://127.0.0.1:4395/suite-v13/x13-011/ember:title,/suite-v13/x13-011/ember,title,False,True,gpt-5.6-luna,,True,1,
x13-023,proprietary_gpt,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-023/violet:name,/suite-v13/x13-023/violet,name,False,True,gpt-5.6-luna,,True,1,
x13-010,local_qwen,2,5,query:http://127.0.0.1:4395/suite-v13/x13-010/south?code=sample&view=sample&page=sample:code,/suite-v13/x13-010/south,code,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,137596
x13-022,local_qwen,4,6,query:http://127.0.0.1:4395/suite-v13/x13-022/east?term=sample&page=sample:term,/suite-v13/x13-022/east,term,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,120363
x13-019,proprietary_gpt,4,3,get-form:http://127.0.0.1:4395/suite-v13/x13-019/harbor:memo,/suite-v13/x13-019/harbor,memo,False,True,gpt-5.6-luna,,True,1,
x13-022,proprietary_gpt,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-022/sable:memo,/suite-v13/x13-022/sable,memo,False,True,gpt-5.6-luna,,True,1,
x13-004,proprietary_gpt,3,1,get-form:http://127.0.0.1:4395/suite-v13/x13-004/echo:memo,/suite-v13/x13-004/echo,memo,True,True,gpt-5.6-luna,,True,1,
x13-020,local_qwen,3,5,query:http://127.0.0.1:4395/suite-v13/x13-020/south?ref=sample&page=sample&mode=sample:mode,/suite-v13/x13-020/south,mode,False,False,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,98162
x13-015,proprietary_gpt,4,5,query:http://127.0.0.1:4395/suite-v13/x13-015/south?ref=sample&mode=sample&page=sample&item=sample:mode,/suite-v13/x13-015/south,mode,False,False,gpt-5.6-luna,,True,1,
x13-003,proprietary_gpt,5,3,get-form:http://127.0.0.1:4395/suite-v13/x13-003/cabin:mark,/suite-v13/x13-003/cabin,mark,False,True,gpt-5.6-luna,,True,1,
x13-001,local_qwen,1,4,query:http://127.0.0.1:4395/suite-v13/x13-001/cedar?item=sample:item,/suite-v13/x13-001/cedar,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,122794
x13-018,proprietary_gpt,1,5,query:http://127.0.0.1:4395/suite-v13/x13-018/south?ref=sample&page=sample:ref,/suite-v13/x13-018/south,ref,False,False,gpt-5.6-luna,,True,1,
x13-004,local_qwen,3,4,get-form:http://127.0.0.1:4395/suite-v13/x13-004/grove:item,/suite-v13/x13-004/grove,item,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,83599
x13-009,proprietary_gpt,1,4,query:http://127.0.0.1:4395/suite-v13/x13-009/west?ref=sample:ref,/suite-v13/x13-009/west,ref,False,True,gpt-5.6-luna,,True,1,
x13-014,proprietary_gpt,3,6,query:http://127.0.0.1:4395/suite-v13/x13-014/east?page=sample&kind=sample:page,/suite-v13/x13-014/east,page,False,False,gpt-5.6-luna,,True,1,
x13-024,local_qwen,2,1,get-form:http://127.0.0.1:4395/suite-v13/x13-024/xenon:memo,/suite-v13/x13-024/xenon,memo,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,52784
x13-024,local_qwen,4,2,get-form:http://127.0.0.1:4395/suite-v13/x13-024/yarrow:line,/suite-v13/x13-024/yarrow,line,False,True,Qwen/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,local-llama.cpp,False,0,74570
